	Energies	f
0	0.07762330962873225	7.695544151258046e-14
1	0.07762331130738831	3.0167135937607502e-24
2	0.0776233762221314	1.6724252593961782e-09
3	0.0776234217166881	7.204143162050831e-10
4	0.0776234569410155	1.228435648341683e-10
5	0.10779161551091486	0.6347920513040339
6	0.1077922415227469	0.6350216702620216
7	0.10779329852431711	0.6356726083272389
8	0.163942480776913	2.164787502024592e-09
9	0.18690943927166725	0.019693195259166678
10	0.18691085499154572	0.019699882370883423
11	0.18691390947109032	0.01971694174472905
12	0.19904642911641307	6.496116489413887e-11
13	0.19904794773640463	5.162246204868104e-09
14	0.19904840037169944	5.025066659661335e-09
